SubID,Accurate,SetSize,Change
10,0,4,0
10,1,8,0
10,0,6,0
10,1,6,0
10,0,6,0
10,1,6,1
10,1,6,1
10,1,4,0
10,0,8,0
10,1,6,1
10,1,8,0
10,1,6,1
10,1,4,0
10,1,4,1
10,1,6,0
10,1,6,1
10,0,6,0
10,1,6,0
10,1,8,1
10,1,8,1
10,1,4,0
10,1,6,1
10,1,6,1
10,1,4,1
10,0,8,1
10,1,8,1
10,1,4,1
10,0,4,1
10,1,4,1
10,1,8,0
10,1,8,0
10,0,4,0
10,1,4,0
10,1,8,0
10,0,8,0
10,0,6,1
10,0,8,0
10,1,6,0
10,1,4,1
10,1,8,1
10,0,4,0
10,1,8,1
10,1,6,0
10,1,4,1
10,0,4,1
10,0,8,1
10,1,8,1
10,1,4,1
10,0,4,0
10,1,4,1
10,1,4,0
10,0,4,0
10,0,4,0
10,1,8,0
10,1,8,1
10,0,8,1
10,1,4,1
10,1,6,0
10,1,6,0
10,1,6,0
10,1,8,0
10,1,6,1
10,0,6,1
10,0,8,0
10,1,6,1
10,0,8,1
10,0,6,0
10,0,6,1
10,1,4,1
10,1,6,1
10,1,8,0
10,0,6,0
10,0,6,1
10,0,8,0
10,1,4,0
10,1,4,1
10,1,6,0
10,0,8,1
10,1,6,1
10,0,4,0
10,0,4,0
10,0,6,0
10,1,8,1
10,1,6,1
10,1,4,0
10,0,6,0
10,0,6,1
10,1,4,1
10,0,8,1
10,0,8,1
10,1,4,1
10,0,8,0
10,0,4,0
10,0,6,0
10,0,4,0
10,1,6,1
10,0,8,0
10,0,8,1
10,1,8,1
10,0,6,0
10,1,6,1
10,1,6,1
10,0,8,0
10,0,8,0
10,0,6,0
10,1,8,0
10,0,6,1
10,1,4,1
10,1,6,1
10,0,8,0
10,1,8,1
10,1,6,1
10,1,4,1
10,0,6,0
10,0,4,0
10,1,4,1
10,0,6,0
10,1,4,1
10,0,4,1
10,0,8,0
10,0,8,1
10,1,6,0
10,1,8,0
10,1,4,0
10,1,4,1
10,0,4,0
10,1,8,1
10,0,6,0
10,1,8,0
10,1,4,1
10,1,8,1
10,0,6,0
10,1,6,1
10,1,4,0
10,0,6,0
10,0,8,0
10,0,4,1
10,0,6,0
10,0,4,0
10,1,8,0
10,0,6,0
10,1,8,1
10,0,8,1
10,0,8,0
10,0,4,1
10,1,4,1
10,1,6,0
10,1,8,1
10,0,8,1
10,1,6,1
10,1,8,1
10,1,8,1
10,1,8,0
10,0,6,0
10,1,4,1
10,1,6,1
10,1,4,0
10,1,6,0
10,1,4,0
10,1,6,1
10,1,6,1
10,0,4,0
10,0,8,0
10,1,4,1
10,1,6,1
10,1,8,1
10,1,6,1
10,0,4,0
10,0,4,1
10,0,4,0
10,0,6,1
10,1,4,0
10,1,4,1
10,0,8,0
10,0,8,0
11,1,4,0
11,1,8,0
11,1,6,0
11,1,8,1
11,1,8,1
11,1,8,0
11,1,4,0
11,0,4,0
11,1,4,0
11,1,8,0
11,1,4,1
11,1,6,1
11,0,8,1
11,1,4,1
11,1,6,0
11,1,4,1
11,1,8,0
11,1,8,1
11,1,8,0
11,1,6,0
11,1,8,0
11,1,4,1
11,0,8,1
11,1,6,0
11,1,6,1
11,1,4,0
11,1,8,1
11,1,8,1
11,1,6,1
11,1,6,1
11,0,6,1
11,1,6,1
11,1,4,0
11,1,6,0
11,1,8,0
11,1,6,1
11,1,6,0
11,1,4,0
11,1,4,1
11,1,6,0
11,1,6,1
11,1,4,1
11,1,4,0
11,1,8,1
11,1,4,1
11,1,8,0
11,1,4,1
11,0,6,0
11,1,4,0
11,1,8,1
11,1,8,1
11,1,4,0
11,1,8,1
11,0,8,0
11,1,4,1
11,1,6,0
11,1,8,1
11,1,6,1
11,1,8,0
11,1,4,0
11,0,8,0
11,1,6,1
11,1,6,0
11,1,8,0
11,0,8,1
11,1,4,0
11,1,4,1
11,1,6,1
11,1,6,0
11,1,4,1
11,1,8,0
11,0,6,0
11,1,4,0
11,1,6,0
11,1,4,1
11,1,6,1
11,1,4,0
11,0,6,0
11,1,6,1
11,1,4,1
11,1,4,0
11,0,8,0
11,1,6,0
11,1,6,1
11,0,6,1
11,1,8,1
11,1,4,0
11,1,8,1
11,1,4,1
11,1,8,0
11,0,8,0
11,1,4,1
11,1,6,0
11,1,4,1
11,0,8,1
11,1,6,1
11,0,8,1
11,1,4,1
11,0,4,0
11,1,4,0
11,1,4,1
11,0,8,0
11,1,6,0
11,0,8,0
11,1,8,1
11,1,6,1
11,1,4,1
11,0,8,0
11,1,8,1
11,1,4,0
11,1,6,1
11,1,4,0
11,1,8,0
11,1,6,0
11,1,8,0
11,1,8,0
11,1,6,0
11,1,6,0
11,1,6,0
11,1,4,0
11,1,6,0
11,1,6,1
11,1,4,0
11,1,4,1
11,1,6,1
11,0,8,1
11,1,6,1
11,1,4,1
11,1,6,1
11,1,8,0
11,0,6,0
11,1,4,1
11,0,8,1
11,1,8,1
11,1,4,0
11,1,4,1
11,1,4,1
11,1,8,1
11,1,6,1
11,1,8,1
11,1,6,1
11,1,4,0
11,0,6,0
11,0,8,0
11,0,8,1
11,1,6,0
11,1,6,0
11,1,6,0
11,1,8,1
11,1,6,0
11,1,4,1
11,1,4,0
11,1,6,1
11,1,6,1
11,1,4,0
11,1,4,1
11,1,8,1
11,0,8,0
11,1,6,1
11,1,6,1
11,1,4,0
11,1,8,1
11,1,4,0
11,1,4,1
11,1,4,1
11,1,6,0
11,0,4,1
11,1,8,1
11,1,6,0
11,1,4,1
11,1,8,0
11,1,8,0
11,1,8,0
11,1,8,1
11,1,4,0
11,1,6,0
11,1,6,1
11,1,8,0
11,1,4,1
11,1,4,0
11,1,4,0
11,1,6,1
11,1,6,1
11,1,6,1
11,0,8,0
11,1,4,0
11,1,8,1
11,1,8,0
11,1,4,1
11,0,8,1
11,1,8,0
11,1,6,0
12,1,6,0
12,1,4,1
12,0,8,0
12,1,6,0
12,1,4,0
12,1,4,0
12,0,6,0
12,1,6,1
12,1,4,1
12,1,6,1
12,1,4,1
12,1,4,0
12,1,8,0
12,1,4,1
12,1,4,1
12,1,6,0
12,0,8,0
12,1,6,1
12,1,8,1
12,0,4,0
12,1,8,1
12,1,8,1
12,1,6,0
12,1,4,0
12,1,4,0
12,1,8,0
12,1,6,1
12,0,6,0
12,1,6,1
12,1,8,1
12,1,6,1
12,1,6,1
12,1,4,1
12,1,6,1
12,1,8,1
12,0,6,0
12,1,8,1
12,1,4,1
12,0,6,0
12,0,4,0
12,1,4,0
12,0,8,0
12,1,8,1
12,1,4,1
12,1,8,1
12,0,8,0
12,1,8,0
12,0,8,0
12,1,6,0
12,0,8,0
12,1,8,1
12,1,4,0
12,1,6,1
12,1,4,1
12,0,4,1
12,1,6,1
12,1,4,1
12,1,4,0
12,1,6,1
12,1,4,0
12,1,4,0
12,1,6,1
12,1,6,1
12,1,4,0
12,1,8,1
12,0,6,0
12,1,6,1
12,1,8,0
12,1,4,0
12,1,4,1
12,0,8,0
12,1,4,1
12,1,8,1
12,1,8,1
12,1,4,0
12,1,4,1
12,1,6,0
12,0,8,0
12,1,8,0
12,0,6,0
12,0,6,0
12,1,4,0
12,0,8,0
12,1,8,1
12,1,8,1
12,1,4,1
12,1,6,1
12,1,8,1
12,1,6,0
12,0,8,0
12,1,6,0
12,1,6,1
12,0,8,0
12,1,4,1
12,1,8,1
12,1,6,0
12,1,4,1
12,1,8,0
12,1,6,0
12,1,4,0
12,0,8,0
12,1,8,1
12,0,6,0
12,1,6,0
12,1,6,1
12,0,6,0
12,1,4,0
12,1,6,1
12,1,4,0
12,1,4,0
12,1,8,1
12,1,8,1
12,1,4,1
12,1,8,0
12,0,8,0
12,1,6,0
12,1,4,1
12,1,4,1
12,1,6,1
12,0,8,0
12,0,6,0
12,0,4,1
12,1,6,0
12,1,6,1
12,1,4,1
12,1,8,1
12,1,4,0
12,1,4,1
12,1,4,1
12,1,8,1
12,1,6,0
12,0,8,0
12,1,4,0
12,1,6,1
12,1,6,1
12,0,4,0
12,1,8,1
12,1,8,0
12,1,8,0
12,1,8,1
12,1,8,1
12,1,6,1
12,1,6,1
12,1,4,0
12,1,8,1
12,1,4,0
12,1,4,1
12,0,6,0
12,1,8,1
12,1,8,1
12,1,6,1
12,1,8,1
12,1,6,0
12,1,4,0
12,1,6,1
12,1,4,1
12,1,8,0
12,1,4,1
12,1,8,1
12,1,6,0
12,1,6,0
12,1,8,1
12,1,4,0
12,1,8,1
12,1,4,1
12,1,6,1
12,0,8,0
12,0,6,0
12,1,6,1
12,1,4,1
12,1,8,0
12,1,6,0
12,1,6,1
12,1,4,0
12,1,4,0
12,1,4,0
12,1,8,0
12,1,8,0
12,1,6,1
12,1,6,1
12,0,8,0
12,1,4,1
12,1,6,0
12,0,8,0
12,1,4,1
12,0,8,0
12,1,8,1
12,1,6,1
12,1,4,1
12,1,4,0
12,1,6,0
12,1,4,0
13,0,8,1
13,1,8,1
13,1,4,0
13,1,8,1
13,0,6,0
13,1,8,0
13,0,4,1
13,1,6,0
13,1,6,0
13,0,4,1
13,0,6,0
13,1,6,1
13,1,4,1
13,1,4,0
13,1,6,1
13,1,8,1
13,0,8,0
13,1,8,1
13,0,8,0
13,1,8,0
13,0,4,0
13,1,4,1
13,1,8,1
13,1,4,0
13,1,6,0
13,0,8,1
13,0,8,0
13,1,4,0
13,1,4,1
13,1,6,1
13,1,6,0
13,1,4,1
13,1,8,0
13,1,6,1
13,1,8,1
13,0,6,1
13,1,4,1
13,0,8,0
13,1,8,0
13,1,6,1
13,1,4,0
13,1,4,0
13,1,6,1
13,1,6,1
13,1,4,1
13,1,6,0
13,1,4,0
13,1,6,0
13,0,8,0
13,1,8,1
13,1,6,0
13,1,4,1
13,0,4,1
13,0,8,0
13,0,8,1
13,1,8,1
13,1,8,0
13,0,6,1
13,1,8,1
13,1,6,0
13,1,6,0
13,1,4,1
13,1,4,0
13,0,6,0
13,1,8,0
13,0,6,0
13,0,6,1
13,1,6,0
13,1,6,1
13,0,6,0
13,1,8,1
13,1,4,0
13,0,6,0
13,1,6,1
13,1,4,0
13,1,4,0
13,1,4,1
13,0,8,0
13,1,4,1
13,1,4,0
13,1,4,0
13,1,6,1
13,0,8,0
13,0,6,1
13,1,4,0
13,1,4,1
13,1,8,1
13,0,6,1
13,1,4,0
13,1,8,0
13,0,8,1
13,1,8,0
13,1,4,1
13,1,6,1
13,0,8,1
13,1,4,1
13,1,4,0
13,1,4,0
13,0,8,0
13,1,4,0
13,0,8,0
13,0,6,0
13,1,4,1
13,1,6,1
13,0,6,0
13,0,8,1
13,1,4,1
13,1,8,1
13,1,6,1
13,1,8,1
13,1,6,1
13,1,6,0
13,1,4,0
13,1,8,1
13,1,8,1
13,1,6,0
13,1,8,0
13,1,6,1
13,1,4,1
13,1,4,1
13,1,4,0
13,1,4,1
13,0,6,0
13,1,4,0
13,0,8,0
13,1,4,0
13,1,8,0
13,1,4,1
13,1,6,0
13,1,6,1
13,1,6,0
13,1,8,1
13,0,6,0
13,1,6,1
13,1,4,1
13,1,6,1
13,1,6,1
13,0,8,0
13,0,8,0
13,0,8,1
13,1,8,0
13,1,4,0
13,1,8,1
13,1,4,1
13,0,8,0
13,1,6,1
13,1,6,1
13,1,8,1
13,0,8,0
13,1,4,0
13,1,6,0
13,1,4,1
13,1,4,0
13,0,6,0
13,0,6,1
13,0,8,1
13,0,6,0
13,1,8,1
13,0,4,1
13,1,6,0
13,1,6,0
13,1,4,0
13,0,6,0
13,1,4,1
13,1,8,1
13,1,8,1
13,1,6,1
13,0,6,0
13,1,4,0
13,0,6,1
13,1,6,1
13,1,8,1
13,1,8,1
13,0,8,0
13,0,8,0
13,0,8,0
13,1,4,0
13,1,4,1
13,1,4,1
13,1,4,1
13,0,8,0
13,1,4,0
13,1,4,1
13,1,8,0
13,1,6,1
13,0,6,0
13,1,4,1
13,1,4,0
13,1,8,1
13,1,8,0
13,1,4,0
13,1,6,1
14,1,8,1
14,1,8,0
14,1,4,1
14,1,4,0
14,1,6,0
14,0,8,0
14,0,8,1
14,1,8,1
14,0,6,0
14,1,6,0
14,0,4,0
14,1,6,0
14,1,8,1
14,1,6,1
14,1,4,1
14,1,6,1
14,1,6,1
14,0,4,0
14,1,8,0
14,0,8,1
14,1,4,1
14,1,8,0
14,1,6,1
14,1,4,0
14,1,4,0
14,0,8,0
14,0,8,0
14,0,6,1
14,1,8,1
14,1,4,0
14,0,6,0
14,1,4,1
14,1,4,1
14,0,4,0
14,1,6,0
14,0,8,0
14,1,8,1
14,0,4,1
14,1,4,1
14,1,6,0
14,1,8,1
14,0,8,0
14,1,6,1
14,1,4,0
14,1,6,0
14,1,6,1
14,1,4,1
14,1,6,1
14,1,8,1
14,1,4,1
14,0,4,1
14,1,6,1
14,0,6,0
14,1,8,0
14,0,4,0
14,0,8,0
14,1,6,1
14,1,4,0
14,1,4,0
14,1,4,1
14,0,6,0
14,1,8,1
14,1,4,1
14,1,6,1
14,1,6,1
14,1,4,1
14,1,4,0
14,1,8,0
14,1,6,0
14,1,8,1
14,0,6,0
14,0,4,0
14,0,4,1
14,0,8,0
14,1,6,1
14,1,8,0
14,1,6,1
14,1,8,1
14,1,6,0
14,1,4,0
14,1,6,0
14,1,8,0
14,1,6,0
14,1,8,1
14,1,6,0
14,0,8,0
14,1,6,1
14,1,4,0
14,1,8,1
14,0,8,0
14,1,4,1
14,1,4,1
14,0,4,0
14,1,8,1
14,0,6,1
14,1,8,1
14,1,6,1
14,1,4,0
14,1,4,0
14,0,6,1
14,1,4,1
14,1,4,1
14,1,8,1
14,1,4,1
14,0,4,1
14,0,4,1
14,1,6,1
14,1,4,1
14,1,8,0
14,1,8,1
14,1,6,1
14,1,4,0
14,1,4,0
14,1,6,0
14,1,6,0
14,1,6,1
14,1,8,1
14,0,6,0
14,0,8,0
14,0,6,0
14,1,4,1
14,1,8,0
14,1,6,1
14,0,8,0
14,1,8,1
14,1,6,1
14,0,8,0
14,0,8,1
14,1,6,0
14,0,6,0
14,1,8,1
14,0,8,0
14,1,8,1
14,0,8,1
14,1,8,0
14,0,8,0
14,1,6,0
14,0,6,1
14,1,4,1
14,1,6,0
14,0,4,0
14,1,4,0
14,1,4,0
14,0,4,0
14,0,8,1
14,1,8,1
14,1,6,1
14,1,4,0
14,1,4,0
14,1,6,1
14,1,8,0
14,1,8,1
14,0,4,0
14,1,4,0
14,0,4,0
14,1,8,1
14,1,8,0
14,1,6,1
14,1,8,0
14,0,8,0
14,1,4,1
14,1,4,0
14,1,4,1
14,1,8,0
14,0,4,0
14,0,6,0
14,0,6,0
14,0,4,1
14,0,4,1
14,1,6,0
14,0,8,0
14,0,6,0
14,1,4,1
14,1,4,1
14,0,4,1
14,1,6,1
14,1,6,1
14,0,8,1
14,0,6,1
14,1,6,1
14,0,8,0
14,1,6,0
14,1,6,0
14,1,4,0
14,1,6,1
14,1,8,1
14,0,6,0
14,1,8,0
14,1,4,1
14,1,6,0
14,1,8,1
14,1,8,1
15,0,8,0
15,0,8,0
15,0,8,0
15,1,8,1
15,0,6,0
15,1,6,0
15,1,6,0
15,1,4,1
15,1,4,1
15,1,4,0
15,1,8,0
15,1,4,1
15,0,4,0
15,1,6,0
15,0,4,0
15,1,8,1
15,0,8,1
15,0,6,0
15,1,6,1
15,0,8,0
15,1,4,0
15,0,8,1
15,1,4,1
15,1,4,1
15,1,6,1
15,1,4,0
15,0,8,0
15,1,4,1
15,1,6,0
15,1,4,0
15,1,4,1
15,0,8,0
15,0,6,1
15,0,6,1
15,0,8,1
15,1,6,1
15,1,8,1
15,0,8,0
15,1,6,0
15,1,6,1
15,1,6,0
15,0,4,1
15,0,6,1
15,1,4,0
15,0,8,1
15,1,6,1
15,1,8,1
15,0,4,0
15,0,8,0
15,1,6,1
15,0,6,0
15,1,4,0
15,1,6,1
15,1,4,0
15,1,4,0
15,1,4,1
15,1,4,0
15,1,8,1
15,1,4,0
15,1,4,1
15,1,6,1
15,1,8,0
15,1,8,1
15,1,4,1
15,1,4,1
15,1,4,0
15,1,8,1
15,1,8,1
15,1,8,1
15,1,6,1
15,1,6,0
15,1,4,1
15,0,6,0
15,1,6,0
15,1,6,0
15,1,8,1
15,0,4,0
15,0,8,0
15,0,8,0
15,0,8,0
15,0,6,0
15,1,6,0
15,1,6,0
15,1,8,1
15,0,8,0
15,1,4,1
15,1,6,1
15,0,8,0
15,1,4,1
15,1,6,1
15,0,4,0
15,0,6,1
15,0,8,0
15,1,4,1
15,1,6,1
15,1,8,1
15,1,4,1
15,1,4,1
15,0,8,0
15,1,4,0
15,0,8,0
15,0,8,0
15,0,6,0
15,1,4,0
15,1,6,1
15,0,6,0
15,0,4,1
15,0,6,0
15,0,4,1
15,1,8,1
15,1,8,1
15,1,6,1
15,0,6,1
15,0,6,0
15,1,8,1
15,1,6,1
15,1,8,1
15,1,4,1
15,1,8,0
15,1,6,1
15,1,8,1
15,1,4,1
15,0,6,0
15,0,8,1
15,1,4,1
15,1,6,0
15,0,8,0
15,1,4,0
15,1,6,1
15,0,8,0
15,1,6,0
15,1,4,1
15,1,4,0
15,1,4,0
15,0,6,1
15,0,8,0
15,1,4,0
15,1,6,1
15,0,4,0
15,1,8,1
15,1,4,0
15,1,8,1
15,1,8,0
15,1,6,0
15,0,6,0
15,1,8,1
15,0,6,0
15,0,6,0
15,1,6,1
15,1,6,0
15,1,4,0
15,1,4,0
15,1,4,0
15,1,8,1
15,1,6,1
15,0,6,1
15,1,8,1
15,0,8,0
15,1,4,1
15,1,8,0
15,0,6,0
15,1,8,1
15,0,8,0
15,1,8,1
15,0,8,0
15,1,8,1
15,0,8,0
15,0,4,1
15,1,6,1
15,1,6,1
15,1,4,1
15,1,6,0
15,1,4,1
15,1,4,1
15,1,8,0
15,1,8,1
15,1,4,0
15,1,4,0
15,1,6,0
15,1,6,1
15,1,8,1
15,0,6,0
15,1,4,0
15,1,4,1
15,1,6,1
15,0,4,1
15,0,8,0
15,0,4,1
15,1,4,0
15,0,8,0
15,1,4,0
15,1,6,1
16,1,6,0
16,0,8,0
16,0,8,0
16,1,6,1
16,1,8,1
16,1,8,1
16,0,6,1
16,1,8,0
16,1,6,0
16,1,6,1
16,1,6,0
16,1,4,0
16,1,4,1
16,1,4,1
16,1,4,1
16,0,6,1
16,0,4,0
16,1,4,0
16,1,8,0
16,0,8,1
16,1,4,1
16,1,8,1
16,1,8,0
16,1,6,0
16,1,4,0
16,1,4,1
16,1,6,1
16,0,8,1
16,1,6,1
16,1,4,0
16,1,4,0
16,1,4,1
16,0,8,0
16,1,4,1
16,1,8,1
16,0,6,0
16,1,6,1
16,1,8,0
16,0,6,0
16,1,4,0
16,1,8,1
16,1,6,1
16,1,4,1
16,0,8,1
16,1,4,0
16,1,6,0
16,1,8,0
16,1,6,0
16,1,6,1
16,1,4,0
16,1,4,0
16,1,8,1
16,1,4,0
16,1,4,1
16,1,4,0
16,1,8,1
16,1,6,1
16,0,6,1
16,1,4,0
16,1,8,1
16,1,8,0
16,1,6,1
16,1,8,0
16,1,6,0
16,0,6,0
16,1,8,1
16,1,4,0
16,1,4,0
16,0,8,0
16,0,6,0
16,0,6,1
16,1,6,1
16,1,8,0
16,1,4,1
16,0,6,0
16,0,8,1
16,1,8,1
16,0,8,0
16,1,4,1
16,1,8,0
16,0,4,1
16,1,4,1
16,1,4,1
16,1,8,1
16,1,4,1
16,1,6,0
16,1,8,0
16,1,4,0
16,0,6,0
16,0,8,0
16,1,6,1
16,1,6,1
16,1,4,1
16,1,8,1
16,0,6,0
16,1,6,0
16,1,6,1
16,1,4,1
16,1,6,0
16,1,4,0
16,1,6,1
16,1,4,0
16,0,8,1
16,1,8,1
16,1,6,0
16,1,4,0
16,0,8,0
16,1,4,1
16,0,6,1
16,1,4,0
16,1,4,1
16,0,8,1
16,1,4,0
16,0,4,0
16,1,4,1
16,1,6,1
16,1,4,1
16,1,4,1
16,0,6,0
16,1,6,1
16,1,8,1
16,1,4,1
16,1,6,0
16,0,8,0
16,0,8,0
16,1,4,0
16,1,8,0
16,1,8,1
16,0,6,0
16,1,8,0
16,1,6,1
16,0,8,1
16,1,6,0
16,0,8,0
16,0,8,0
16,0,4,1
16,1,8,1
16,1,6,1
16,1,4,0
16,0,6,0
16,1,8,1
16,0,6,0
16,0,8,0
16,1,6,1
16,1,8,1
16,1,6,0
16,1,6,0
16,0,4,1
16,1,4,0
16,1,4,1
16,0,8,0
16,1,8,1
16,1,4,0
16,1,6,1
16,0,6,1
16,1,6,0
16,0,6,0
16,1,4,0
16,1,8,1
16,1,6,1
16,1,4,1
16,1,8,0
16,1,8,0
16,1,6,1
16,1,6,1
16,1,6,1
16,0,8,0
16,1,4,0
16,0,8,0
16,1,8,1
16,1,4,1
16,1,8,1
16,1,6,0
16,1,8,0
16,0,8,0
16,0,6,0
16,1,4,1
16,1,8,1
16,1,6,1
16,1,8,0
16,1,4,0
16,1,6,1
16,1,4,0
16,1,4,1
16,0,4,1
16,1,6,0
16,1,8,1
16,0,4,0
16,1,4,1
16,1,4,0
16,1,8,1
16,0,6,0
17,1,8,1
17,1,6,0
17,0,8,0
17,0,8,0
17,1,8,0
17,0,8,0
17,1,4,1
17,1,6,0
17,0,4,0
17,1,4,1
17,1,4,1
17,0,8,1
17,0,6,0
17,1,4,1
17,0,6,0
17,0,6,1
17,0,6,0
17,1,6,1
17,1,4,0
17,1,8,1
17,1,4,1
17,1,8,1
17,1,4,0
17,0,4,0
17,1,6,1
17,0,8,0
17,1,4,1
17,1,8,1
17,1,4,0
17,0,8,0
17,1,8,1
17,0,6,0
17,1,4,0
17,0,4,0
17,1,4,0
17,1,8,1
17,1,6,1
17,1,6,1
17,1,4,1
17,0,8,0
17,0,8,0
17,1,8,1
17,1,6,0
17,1,4,1
17,1,6,0
17,1,6,1
17,1,6,1
17,1,6,1
17,0,8,0
17,1,4,0
17,1,6,1
17,0,6,0
17,1,6,0
17,1,6,1
17,1,4,1
17,0,8,1
17,0,6,0
17,0,4,0
17,0,4,0
17,1,8,1
17,0,8,1
17,1,6,1
17,1,4,0
17,1,4,0
17,0,4,0
17,0,8,0
17,1,4,1
17,1,8,1
17,1,6,1
17,0,6,0
17,0,6,0
17,1,4,1
17,1,8,1
17,1,4,1
17,1,4,1
17,1,4,0
17,1,6,1
17,1,6,1
17,1,8,0
17,1,8,1
17,1,8,1
17,1,6,1
17,1,4,1
17,0,6,0
17,1,6,0
17,1,4,1
17,1,8,1
17,0,4,1
17,0,8,0
17,1,8,0
17,0,8,0
17,0,8,0
17,1,4,0
17,0,6,1
17,1,6,0
17,1,8,0
17,1,4,0
17,0,4,1
17,1,8,1
17,1,6,1
17,1,6,1
17,0,8,0
17,1,6,0
17,1,6,1
17,1,4,1
17,0,8,0
17,1,4,0
17,1,4,1
17,1,4,0
17,1,4,0
17,0,8,0
17,1,4,1
17,1,6,1
17,1,6,0
17,0,4,0
17,0,6,0
17,1,6,1
17,1,6,0
17,1,4,1
17,0,4,1
17,0,8,1
17,1,8,0
17,1,4,0
17,0,8,0
17,1,8,1
17,1,4,0
17,1,6,0
17,1,8,1
17,1,8,1
17,0,6,1
17,1,4,1
17,1,6,0
17,0,6,0
17,0,6,1
17,1,6,0
17,0,8,0
17,0,4,0
17,0,8,0
17,1,8,1
17,1,6,1
17,1,4,1
17,1,8,1
17,0,8,0
17,1,8,1
17,1,6,1
17,0,6,0
17,1,4,0
17,1,4,0
17,1,4,1
17,1,6,0
17,1,6,1
17,0,6,0
17,1,8,1
17,1,8,1
17,1,4,1
17,1,6,1
17,0,8,0
17,1,6,1
17,1,4,1
17,1,4,1
17,1,8,1
17,1,6,0
17,0,4,0
17,0,8,0
17,1,8,1
17,0,6,0
17,0,8,0
17,1,6,1
17,0,8,0
17,1,4,1
17,1,4,1
17,1,6,1
17,1,8,1
17,0,6,0
17,1,8,0
17,1,4,0
17,0,8,0
17,0,8,0
17,1,4,0
17,0,4,1
17,1,4,0
17,1,8,1
17,1,6,0
17,1,4,1
17,1,8,0
17,1,6,1
17,1,8,1
17,0,4,0
17,0,6,1
17,1,4,0
17,1,8,1
17,1,6,0
18,1,4,0
18,1,6,1
18,1,4,1
18,1,6,1
18,1,6,1
18,1,4,1
18,1,4,1
18,1,6,0
18,1,4,1
18,1,6,0
18,1,4,0
18,0,8,0
18,1,6,0
18,1,6,1
18,1,8,0
18,1,6,1
18,0,8,1
18,0,8,0
18,1,8,1
18,1,8,0
18,1,8,1
18,1,8,1
18,0,4,0
18,0,8,0
18,1,6,0
18,0,4,1
18,1,4,0
18,1,8,1
18,1,8,1
18,1,8,0
18,1,4,0
18,0,8,0
18,1,4,0
18,0,8,0
18,0,6,1
18,1,8,1
18,1,4,1
18,1,6,0
18,1,8,1
18,1,4,1
18,1,4,0
18,1,6,0
18,1,6,0
18,1,4,1
18,0,6,0
18,1,4,0
18,1,6,1
18,1,6,1
18,1,6,1
18,1,4,0
18,1,4,0
18,0,8,0
18,1,6,0
18,0,8,0
18,1,8,1
18,1,4,1
18,1,8,1
18,1,4,1
18,1,4,1
18,1,4,0
18,1,6,1
18,1,8,1
18,1,6,1
18,1,8,0
18,1,4,1
18,1,4,0
18,1,8,1
18,1,8,1
18,1,6,0
18,1,4,0
18,0,8,0
18,0,6,0
18,1,6,0
18,1,6,0
18,1,8,0
18,1,4,0
18,1,4,1
18,1,8,1
18,1,8,0
18,1,8,1
18,0,6,0
18,1,6,1
18,1,4,0
18,1,8,0
18,1,6,1
18,0,6,0
18,1,4,1
18,1,4,1
18,0,6,0
18,0,8,0
18,1,6,1
18,1,4,0
18,1,8,1
18,1,6,1
18,1,4,1
18,1,6,1
18,0,8,0
18,0,6,0
18,1,4,1
18,1,4,1
18,1,4,1
18,1,6,1
18,1,4,0
18,1,6,1
18,0,6,0
18,0,8,0
18,0,8,0
18,1,8,0
18,0,4,0
18,1,4,1
18,1,6,1
18,1,4,0
18,1,8,1
18,1,4,0
18,1,4,0
18,1,6,1
18,1,6,1
18,1,6,1
18,0,8,0
18,0,6,0
18,1,6,1
18,1,4,1
18,1,8,1
18,1,4,1
18,0,8,1
18,1,4,1
18,0,8,0
18,0,6,0
18,0,6,0
18,1,6,0
18,1,4,0
18,0,8,0
18,1,4,1
18,1,6,0
18,1,8,1
18,1,8,1
18,0,8,1
18,1,4,0
18,1,8,1
18,1,6,0
18,1,8,1
18,1,6,1
18,1,8,0
18,1,4,0
18,1,8,1
18,1,4,1
18,0,4,1
18,1,6,1
18,1,8,1
18,1,6,1
18,1,6,0
18,0,4,0
18,0,8,0
18,1,6,1
18,1,4,0
18,0,8,0
18,1,6,1
18,1,8,1
18,1,8,1
18,1,4,1
18,1,6,0
18,0,4,0
18,1,6,0
18,1,4,0
18,1,4,0
18,0,6,0
18,1,4,1
18,1,4,1
18,0,6,0
18,1,8,1
18,1,8,0
18,1,6,1
18,1,6,1
18,1,8,0
18,1,4,0
18,1,4,1
18,0,8,0
18,1,4,1
18,1,6,0
18,1,6,1
18,1,8,1
18,1,8,0
18,1,8,1
18,1,6,0
18,0,8,0
18,0,8,1
18,0,6,0
18,1,4,0
18,1,6,1
18,0,4,0
18,1,4,1
18,0,8,0
19,1,4,0
19,0,8,0
19,1,8,1
19,1,6,0
19,1,4,0
19,1,4,1
19,0,8,1
19,1,6,0
19,0,8,0
19,1,4,0
19,0,6,0
19,1,6,0
19,1,8,0
19,1,6,1
19,1,8,1
19,1,6,1
19,1,4,1
19,1,6,1
19,1,4,1
19,1,8,1
19,1,8,1
19,1,4,0
19,1,4,1
19,0,6,0
19,1,6,1
19,1,4,1
19,1,6,1
19,0,6,0
19,1,4,0
19,1,6,1
19,1,6,1
19,0,8,1
19,1,8,1
19,0,6,0
19,1,8,0
19,1,6,1
