"id","trial_num","acc","rt","target_loc","dist_loc","hp_loc","block_num","age","relative_hp_dist","relative_target"
20,14,1,548.105001,3,4,4,1,"adult","high_prob","lp_1"
20,15,1,1025.33102,3,4,4,1,"adult","high_prob","lp_1"
20,16,1,994.46702,4,0,4,1,"adult","absent","high_prob"
20,17,1,793.090343,5,4,4,1,"adult","high_prob","lp_1"
20,18,1,629.953146,2,0,4,1,"adult","absent","lp_2"
20,19,1,763.846636,3,0,4,1,"adult","absent","lp_1"
20,20,1,590.501547,4,0,4,1,"adult","absent","high_prob"
20,21,1,842.425823,5,4,4,1,"adult","high_prob","lp_1"
20,22,1,976.392508,4,5,4,1,"adult","lp_1","high_prob"
20,23,1,1300.836325,2,4,4,1,"adult","high_prob","lp_2"
20,24,1,1023.247004,6,4,4,1,"adult","high_prob","lp_2"
20,25,1,616.668701,3,0,4,1,"adult","absent","lp_1"
20,26,1,682.115555,3,5,4,1,"adult","lp_1","lp_1"
20,27,1,837.383747,1,4,4,1,"adult","high_prob","lp_3"
20,28,1,794.797659,2,4,4,1,"adult","high_prob","lp_2"
20,29,1,1018.725395,4,3,4,1,"adult","lp_1","high_prob"
20,30,1,672.354698,6,4,4,1,"adult","high_prob","lp_2"
20,31,1,592.676878,1,0,4,1,"adult","absent","lp_3"
20,32,1,821.388721,5,6,4,1,"adult","lp_2","lp_1"
20,33,1,735.676289,1,3,4,1,"adult","lp_1","lp_3"
20,34,1,714.185715,5,0,4,1,"adult","absent","lp_1"
20,35,1,549.424887,2,0,4,1,"adult","absent","lp_2"
20,36,1,1091.799736,6,4,4,1,"adult","high_prob","lp_2"
20,37,1,650.309086,2,0,4,1,"adult","absent","lp_2"
20,38,1,1187.649965,6,4,4,1,"adult","high_prob","lp_2"
20,39,1,564.581871,4,0,4,1,"adult","absent","high_prob"
20,40,1,611.644506,1,0,4,1,"adult","absent","lp_3"
20,41,0,496.823311,5,0,4,1,"adult","absent","lp_1"
20,42,1,913.712978,5,0,4,1,"adult","absent","lp_1"
20,43,1,624.219656,1,4,4,1,"adult","high_prob","lp_3"
20,44,1,589.544058,1,4,4,1,"adult","high_prob","lp_3"
20,45,1,691.629887,5,0,4,1,"adult","absent","lp_1"
20,46,1,870.491743,3,4,4,1,"adult","high_prob","lp_1"
20,47,1,831.136703,2,1,4,1,"adult","lp_3","lp_2"
20,48,0,980.182648,6,0,4,1,"adult","absent","lp_2"
20,49,1,959.208965,4,6,4,1,"adult","lp_2","high_prob"
20,50,1,854.892731,4,2,4,1,"adult","lp_2","high_prob"
20,51,1,922.627926,5,0,4,1,"adult","absent","lp_1"
20,52,1,1428.732872,3,4,4,1,"adult","high_prob","lp_1"
20,53,1,802.623987,1,4,4,1,"adult","high_prob","lp_3"
20,54,1,949.934006,3,4,4,1,"adult","high_prob","lp_1"
20,55,1,1017.334938,2,4,4,1,"adult","high_prob","lp_2"
20,56,1,707.828045,6,2,4,1,"adult","lp_2","lp_2"
20,57,1,858.232975,4,0,4,1,"adult","absent","high_prob"
20,58,1,630.403042,6,0,4,1,"adult","absent","lp_2"
20,59,1,563.747883,1,0,4,1,"adult","absent","lp_3"
20,60,1,1079.543114,2,4,4,1,"adult","high_prob","lp_2"
20,61,1,888.355255,5,0,4,2,"adult","absent","lp_1"
20,62,1,1092.855692,3,4,4,2,"adult","high_prob","lp_1"
20,63,1,586.614847,6,0,4,2,"adult","absent","lp_2"
20,64,1,1764.814138,5,0,4,2,"adult","absent","lp_1"
20,65,1,541.632652,3,4,4,2,"adult","high_prob","lp_1"
20,66,1,863.99579,2,0,4,2,"adult","absent","lp_2"
20,67,1,689.788818,1,4,4,2,"adult","high_prob","lp_3"
20,68,1,525.299788,6,0,4,2,"adult","absent","lp_2"
20,69,0,536.812782,2,1,4,2,"adult","lp_3","lp_2"
20,70,1,645.653248,2,4,4,2,"adult","high_prob","lp_2"
20,71,1,928.145885,5,0,4,2,"adult","absent","lp_1"
20,72,1,633.486986,2,4,4,2,"adult","high_prob","lp_2"
20,73,1,849.126577,4,5,4,2,"adult","lp_1","high_prob"
20,74,1,1154.474258,1,0,4,2,"adult","absent","lp_3"
20,75,1,755.158663,6,4,4,2,"adult","high_prob","lp_2"
20,76,1,921.987772,3,5,4,2,"adult","lp_1","lp_1"
20,77,1,862.535477,3,4,4,2,"adult","high_prob","lp_1"
20,78,1,672.785044,4,0,4,2,"adult","absent","high_prob"
20,79,1,898.847103,4,0,4,2,"adult","absent","high_prob"
20,80,1,1106.457472,1,4,4,2,"adult","high_prob","lp_3"
20,81,1,596.896887,3,4,4,2,"adult","high_prob","lp_1"
20,82,1,889.293671,3,0,4,2,"adult","absent","lp_1"
20,83,1,848.31357,5,4,4,2,"adult","high_prob","lp_1"
20,84,1,695.374012,4,0,4,2,"adult","absent","high_prob"
20,85,1,772.450686,1,4,4,2,"adult","high_prob","lp_3"
20,86,1,757.668018,1,4,4,2,"adult","high_prob","lp_3"
20,87,0,509.79805,4,1,4,2,"adult","lp_3","high_prob"
20,88,1,570.110559,1,0,4,2,"adult","absent","lp_3"
20,89,1,670.235872,1,3,4,2,"adult","lp_1","lp_3"
20,90,1,590.45887,1,0,4,2,"adult","absent","lp_3"
20,91,1,797.881842,2,4,4,2,"adult","high_prob","lp_2"
20,92,1,855.371237,5,6,4,2,"adult","lp_2","lp_1"
20,93,1,517.272472,2,4,4,2,"adult","high_prob","lp_2"
20,94,1,593.16206,5,0,4,2,"adult","absent","lp_1"
20,95,1,904.774904,4,6,4,2,"adult","lp_2","high_prob"
20,96,1,601.864576,1,0,4,2,"adult","absent","lp_3"
20,97,1,694.124699,3,0,4,2,"adult","absent","lp_1"
20,98,1,726.54891,3,4,4,2,"adult","high_prob","lp_1"
20,99,1,841.681004,4,2,4,2,"adult","lp_2","high_prob"
20,100,1,784.1537,2,0,4,2,"adult","absent","lp_2"
20,101,1,599.526167,1,0,4,2,"adult","absent","lp_3"
20,102,1,704.461813,2,0,4,2,"adult","absent","lp_2"
20,103,1,576.648951,3,0,4,2,"adult","absent","lp_1"
20,104,1,660.500765,5,4,4,2,"adult","high_prob","lp_1"
20,105,1,537.082911,6,0,4,2,"adult","absent","lp_2"
20,106,1,659.086704,6,4,4,2,"adult","high_prob","lp_2"
20,107,1,1011.461496,6,4,4,2,"adult","high_prob","lp_2"
20,108,1,571.805716,3,0,4,2,"adult","absent","lp_1"
20,109,1,697.360754,2,0,4,2,"adult","absent","lp_2"
20,110,1,679.300308,3,0,4,2,"adult","absent","lp_1"
20,111,1,773.280859,2,0,4,2,"adult","absent","lp_2"
20,112,1,668.908596,4,0,4,2,"adult","absent","high_prob"
20,113,1,744.042635,6,0,4,2,"adult","absent","lp_2"
20,114,1,621.403933,5,0,4,2,"adult","absent","lp_1"
20,115,1,1026.684284,4,3,4,2,"adult","lp_1","high_prob"
20,116,1,665.466309,6,0,4,2,"adult","absent","lp_2"
20,117,1,555.938005,6,2,4,2,"adult","lp_2","lp_2"
20,118,1,1183.69627,6,4,4,2,"adult","high_prob","lp_2"
20,119,1,867.693663,5,4,4,2,"adult","high_prob","lp_1"
20,120,1,828.360796,4,0,4,2,"adult","absent","high_prob"
20,121,1,710.631609,2,1,4,3,"adult","lp_3","lp_2"
20,122,1,727.437019,3,0,4,3,"adult","absent","lp_1"
20,123,1,801.499844,1,0,4,3,"adult","absent","lp_3"
20,124,1,693.581104,4,2,4,3,"adult","lp_2","high_prob"
20,125,1,670.612812,4,1,4,3,"adult","lp_3","high_prob"
20,126,1,551.034212,2,0,4,3,"adult","absent","lp_2"
20,127,1,588.033199,3,0,4,3,"adult","absent","lp_1"
20,128,1,556.568861,1,0,4,3,"adult","absent","lp_3"
20,129,1,521.863222,1,0,4,3,"adult","absent","lp_3"
20,130,1,792.347193,2,4,4,3,"adult","high_prob","lp_2"
20,131,1,571.204185,5,0,4,3,"adult","absent","lp_1"
20,132,1,614.773989,6,0,4,3,"adult","absent","lp_2"
20,133,1,925.803661,2,4,4,3,"adult","high_prob","lp_2"
20,134,1,645.962238,3,0,4,3,"adult","absent","lp_1"
20,135,1,653.143644,5,0,4,3,"adult","absent","lp_1"
20,136,1,537.418604,6,0,4,3,"adult","absent","lp_2"
20,137,1,774.499178,5,4,4,3,"adult","high_prob","lp_1"
20,138,1,925.462723,1,4,4,3,"adult","high_prob","lp_3"
20,139,1,1224.683046,4,6,4,3,"adult","lp_2","high_prob"
20,140,1,728.179693,4,0,4,3,"adult","absent","high_prob"
20,141,1,596.685171,3,4,4,3,"adult","high_prob","lp_1"
20,142,1,670.649767,6,0,4,3,"adult","absent","lp_2"
20,143,1,774.830818,1,4,4,3,"adult","high_prob","lp_3"
20,144,1,567.363501,6,0,4,3,"adult","absent","lp_2"
20,145,1,480.442047,2,0,4,3,"adult","absent","lp_2"
20,146,1,549.216747,5,4,4,3,"adult","high_prob","lp_1"
20,147,1,876.59502,4,5,4,3,"adult","lp_1","high_prob"
20,148,1,842.462301,3,4,4,3,"adult","high_prob","lp_1"
20,149,1,439.153671,2,0,4,3,"adult","absent","lp_2"
20,150,1,592.976332,4,0,4,3,"adult","absent","high_prob"
20,151,1,495.061159,2,0,4,3,"adult","absent","lp_2"
20,152,1,472.103119,4,0,4,3,"adult","absent","high_prob"
20,153,1,817.715645,5,6,4,3,"adult","lp_2","lp_1"
20,154,1,763.309956,3,4,4,3,"adult","high_prob","lp_1"
20,155,1,898.883343,1,3,4,3,"adult","lp_1","lp_3"
20,156,1,500.732422,3,0,4,3,"adult","absent","lp_1"
20,157,1,793.14971,2,4,4,3,"adult","high_prob","lp_2"
20,158,1,842.195511,6,4,4,3,"adult","high_prob","lp_2"
20,159,1,464.295864,3,4,4,3,"adult","high_prob","lp_1"
20,160,1,749.563932,6,4,4,3,"adult","high_prob","lp_2"
20,161,1,732.040882,1,0,4,3,"adult","absent","lp_3"
20,162,1,655.90477,4,0,4,3,"adult","absent","high_prob"
20,163,1,662.580729,4,3,4,3,"adult","lp_1","high_prob"
20,164,1,687.773943,3,5,4,3,"adult","lp_1","lp_1"
20,165,1,506.572723,2,0,4,3,"adult","absent","lp_2"
20,166,1,1783.433199,5,0,4,3,"adult","absent","lp_1"
20,167,1,626.855373,5,0,4,3,"adult","absent","lp_1"
20,168,1,536.978483,5,0,4,3,"adult","absent","lp_1"
20,169,1,635.906935,6,0,4,3,"adult","absent","lp_2"
20,170,1,773.649216,4,0,4,3,"adult","absent","high_prob"
20,171,1,784.249306,3,4,4,3,"adult","high_prob","lp_1"
20,172,1,1033.577681,1,4,4,3,"adult","high_prob","lp_3"
20,173,1,607.254744,1,0,4,3,"adult","absent","lp_3"
20,174,1,597.844839,6,4,4,3,"adult","high_prob","lp_2"
20,175,1,536.151886,2,4,4,3,"adult","high_prob","lp_2"
20,176,1,638.207674,1,4,4,3,"adult","high_prob","lp_3"
20,177,1,586.94768,5,4,4,3,"adult","high_prob","lp_1"
20,178,1,550.541639,6,2,4,3,"adult","lp_2","lp_2"
20,179,1,527.801037,6,4,4,3,"adult","high_prob","lp_2"
20,180,1,706.568241,3,0,4,3,"adult","absent","lp_1"
20,181,1,460.365295,6,4,4,4,"adult","high_prob","lp_2"
20,182,0,502.122164,4,0,4,4,"adult","absent","high_prob"
20,183,1,449.061155,5,0,4,4,"adult","absent","lp_1"
20,184,1,685.992002,5,6,4,4,"adult","lp_2","lp_1"
20,185,1,985.434294,3,5,4,4,"adult","lp_1","lp_1"
20,186,1,617.129087,3,0,4,4,"adult","absent","lp_1"
20,187,1,647.667885,1,0,4,4,"adult","absent","lp_3"
20,188,1,566.47563,3,0,4,4,"adult","absent","lp_1"
20,189,1,546.789885,3,4,4,4,"adult","high_prob","lp_1"
20,190,1,863.88731,4,3,4,4,"adult","lp_1","high_prob"
20,191,1,571.171999,3,4,4,4,"adult","high_prob","lp_1"
20,192,1,734.952927,2,0,4,4,"adult","absent","lp_2"
20,193,0,490.468979,6,0,4,4,"adult","absent","lp_2"
20,194,1,885.824203,2,1,4,4,"adult","lp_3","lp_2"
20,195,1,664.557934,1,3,4,4,"adult","lp_1","lp_3"
20,196,1,534.880161,2,0,4,4,"adult","absent","lp_2"
20,197,1,808.977127,5,4,4,4,"adult","high_prob","lp_1"
20,198,1,549.65353,4,0,4,4,"adult","absent","high_prob"
20,199,1,491.202831,2,0,4,4,"adult","absent","lp_2"
20,200,1,644.903183,6,0,4,4,"adult","absent","lp_2"
20,201,0,476.593733,1,0,4,4,"adult","absent","lp_3"
20,202,1,554.337978,5,4,4,4,"adult","high_prob","lp_1"
20,203,1,918.013573,1,0,4,4,"adult","absent","lp_3"
20,204,1,703.623533,4,0,4,4,"adult","absent","high_prob"
20,205,1,1000.912905,4,5,4,4,"adult","lp_1","high_prob"
20,206,1,552.886963,3,0,4,4,"adult","absent","lp_1"
20,207,1,555.203676,2,4,4,4,"adult","high_prob","lp_2"
20,208,1,441.73193,5,0,4,4,"adult","absent","lp_1"
20,209,1,513.491869,4,1,4,4,"adult","lp_3","high_prob"
20,210,1,518.713713,4,6,4,4,"adult","lp_2","high_prob"
20,211,1,789.404869,2,4,4,4,"adult","high_prob","lp_2"
20,212,1,672.954798,5,4,4,4,"adult","high_prob","lp_1"
20,213,1,526.749849,3,0,4,4,"adult","absent","lp_1"
20,214,1,416.897774,5,0,4,4,"adult","absent","lp_1"
20,215,1,912.682772,1,4,4,4,"adult","high_prob","lp_3"
20,216,1,457.732916,1,0,4,4,"adult","absent","lp_3"
20,217,1,429.724932,6,0,4,4,"adult","absent","lp_2"
20,218,1,683.208704,5,0,4,4,"adult","absent","lp_1"
20,219,0,526.767015,2,0,4,4,"adult","absent","lp_2"
20,220,1,550.345898,6,0,4,4,"adult","absent","lp_2"
20,221,1,794.770956,3,4,4,4,"adult","high_prob","lp_1"
20,222,1,509.521961,2,0,4,4,"adult","absent","lp_2"
20,223,1,491.400242,4,0,4,4,"adult","absent","high_prob"
20,224,1,608.749866,6,4,4,4,"adult","high_prob","lp_2"
20,225,1,620.774984,3,4,4,4,"adult","high_prob","lp_1"
20,226,1,521.230221,2,4,4,4,"adult","high_prob","lp_2"
20,227,1,744.900942,6,2,4,4,"adult","lp_2","lp_2"
20,228,1,593.603849,6,0,4,4,"adult","absent","lp_2"
20,229,1,586.055756,3,4,4,4,"adult","high_prob","lp_1"
20,230,1,555.024147,5,0,4,4,"adult","absent","lp_1"
20,231,1,720.182896,6,4,4,4,"adult","high_prob","lp_2"
20,232,1,665.742874,6,4,4,4,"adult","high_prob","lp_2"
20,233,1,440.922976,2,4,4,4,"adult","high_prob","lp_2"
20,234,1,849.735975,1,0,4,4,"adult","absent","lp_3"
20,235,1,531.758308,1,4,4,4,"adult","high_prob","lp_3"
20,236,1,485.065222,3,0,4,4,"adult","absent","lp_1"
20,237,1,499.081135,4,2,4,4,"adult","lp_2","high_prob"
20,238,1,756.121874,4,0,4,4,"adult","absent","high_prob"
20,239,1,650.557995,1,4,4,4,"adult","high_prob","lp_3"
20,240,1,483.573675,1,4,4,4,"adult","high_prob","lp_3"
20,241,1,475.857019,2,0,4,5,"adult","absent","lp_2"
20,242,1,430.967808,6,4,4,5,"adult","high_prob","lp_2"
20,243,1,574.641466,6,0,4,5,"adult","absent","lp_2"
20,244,1,720.153093,3,4,4,5,"adult","high_prob","lp_1"
20,245,0,543.725252,4,5,4,5,"adult","lp_1","high_prob"
20,246,1,572.328329,2,0,4,5,"adult","absent","lp_2"
20,247,1,495.590687,1,0,4,5,"adult","absent","lp_3"
20,248,1,594.069719,2,0,4,5,"adult","absent","lp_2"
20,249,0,455.867767,1,4,4,5,"adult","high_prob","lp_3"
20,250,0,447.9146,4,2,4,5,"adult","lp_2","high_prob"
20,251,1,564.759731,2,4,4,5,"adult","high_prob","lp_2"
20,252,1,544.852018,1,4,4,5,"adult","high_prob","lp_3"
20,253,1,666.960955,3,4,4,5,"adult","high_prob","lp_1"
20,254,1,652.675152,3,0,4,5,"adult","absent","lp_1"
20,255,1,404.372931,6,0,4,5,"adult","absent","lp_2"
20,256,1,596.635818,5,4,4,5,"adult","high_prob","lp_1"
20,257,1,578.65572,4,0,4,5,"adult","absent","high_prob"
20,258,1,842.660666,5,4,4,5,"adult","high_prob","lp_1"
20,259,0,531.07214,1,3,4,5,"adult","lp_1","lp_3"
20,260,1,554.817438,3,4,4,5,"adult","high_prob","lp_1"
20,261,1,504.852772,1,0,4,5,"adult","absent","lp_3"
20,262,1,591.645718,1,0,4,5,"adult","absent","lp_3"
20,263,1,544.810772,5,0,4,5,"adult","absent","lp_1"
20,264,1,669.163227,4,6,4,5,"adult","lp_2","high_prob"
20,265,1,587.534666,4,0,4,5,"adult","absent","high_prob"
20,266,1,481.035233,2,1,4,5,"adult","lp_3","lp_2"
20,267,1,534.383059,4,1,4,5,"adult","lp_3","high_prob"
20,268,1,703.177691,4,3,4,5,"adult","lp_1","high_prob"
20,269,1,478.64604,5,0,4,5,"adult","absent","lp_1"
20,270,1,513.506651,4,0,4,5,"adult","absent","high_prob"
20,271,1,696.17033,1,0,4,5,"adult","absent","lp_3"
20,272,1,566.37907,3,0,4,5,"adult","absent","lp_1"
20,273,1,546.604872,3,4,4,5,"adult","high_prob","lp_1"
20,274,1,418.311834,3,0,4,5,"adult","absent","lp_1"
20,275,1,818.94207,2,4,4,5,"adult","high_prob","lp_2"
20,276,1,453.552008,2,4,4,5,"adult","high_prob","lp_2"
20,277,1,856.215477,5,4,4,5,"adult","high_prob","lp_1"
20,278,1,688.345194,5,6,4,5,"adult","lp_2","lp_1"
20,279,1,565.115929,3,5,4,5,"adult","lp_1","lp_1"
20,280,1,600.417852,6,4,4,5,"adult","high_prob","lp_2"
20,281,1,472.621202,6,4,4,5,"adult","high_prob","lp_2"
20,282,1,432.692051,2,0,4,5,"adult","absent","lp_2"
20,283,1,661.152124,4,0,4,5,"adult","absent","high_prob"
20,284,1,676.469326,6,0,4,5,"adult","absent","lp_2"
20,285,1,546.569109,5,0,4,5,"adult","absent","lp_1"
20,286,1,638.875961,3,0,4,5,"adult","absent","lp_1"
20,287,1,827.686548,4,0,4,5,"adult","absent","high_prob"
20,288,1,671.485662,1,4,4,5,"adult","high_prob","lp_3"
20,289,1,446.78688,1,4,4,5,"adult","high_prob","lp_3"
20,290,1,443.989754,3,4,4,5,"adult","high_prob","lp_1"
20,291,1,546.249866,6,0,4,5,"adult","absent","lp_2"
20,292,1,368.212938,3,0,4,5,"adult","absent","lp_1"
20,293,1,553.500414,5,0,4,5,"adult","absent","lp_1"
20,294,1,555.571795,5,0,4,5,"adult","absent","lp_1"
20,295,1,447.171688,6,4,4,5,"adult","high_prob","lp_2"
20,296,1,459.499121,2,4,4,5,"adult","high_prob","lp_2"
20,297,1,394.684553,6,0,4,5,"adult","absent","lp_2"
20,298,1,733.741045,2,0,4,5,"adult","absent","lp_2"
20,299,1,471.860647,6,2,4,5,"adult","lp_2","lp_2"
20,300,1,540.954828,1,0,4,5,"adult","absent","lp_3"
20,301,1,678.501844,3,5,4,6,"adult","lp_1","lp_1"
20,302,1,498.625517,6,0,4,6,"adult","absent","lp_2"
20,303,1,1697.094679,6,2,4,6,"adult","lp_2","lp_2"
20,304,1,648.925304,5,0,4,6,"adult","absent","lp_1"
20,305,1,498.240709,1,0,4,6,"adult","absent","lp_3"
20,306,1,683.109999,4,2,4,6,"adult","lp_2","high_prob"
20,307,1,711.855888,4,3,4,6,"adult","lp_1","high_prob"
20,308,1,582.533598,2,0,4,6,"adult","absent","lp_2"
20,309,1,628.004789,1,4,4,6,"adult","high_prob","lp_3"
20,310,1,476.577044,1,0,4,6,"adult","absent","lp_3"
20,311,1,540.434122,6,4,4,6,"adult","high_prob","lp_2"
20,312,1,574.231863,3,0,4,6,"adult","absent","lp_1"
20,313,0,462.729931,2,0,4,6,"adult","absent","lp_2"
20,314,1,529.618263,2,1,4,6,"adult","lp_3","lp_2"
20,315,1,723.925114,2,4,4,6,"adult","high_prob","lp_2"
20,316,1,672.325373,3,4,4,6,"adult","high_prob","lp_1"
20,317,1,417.597055,2,0,4,6,"adult","absent","lp_2"
20,318,1,523.251534,6,0,4,6,"adult","absent","lp_2"
20,319,0,673.712015,3,4,4,6,"adult","high_prob","lp_1"
20,320,1,482.509851,2,4,4,6,"adult","high_prob","lp_2"
20,321,0,446.081161,5,4,4,6,"adult","high_prob","lp_1"
20,322,1,498.031616,1,4,4,6,"adult","high_prob","lp_3"
20,323,1,556.780815,5,0,4,6,"adult","absent","lp_1"
20,324,1,557.318926,6,4,4,6,"adult","high_prob","lp_2"
20,325,0,594.388247,4,5,4,6,"adult","lp_1","high_prob"
20,326,1,581.262112,5,4,4,6,"adult","high_prob","lp_1"
20,327,1,484.678268,5,0,4,6,"adult","absent","lp_1"
20,328,1,848.803759,5,4,4,6,"adult","high_prob","lp_1"
20,329,1,630.932093,4,0,4,6,"adult","absent","high_prob"
20,330,1,489.931822,6,4,4,6,"adult","high_prob","lp_2"
20,331,1,598.659039,3,0,4,6,"adult","absent","lp_1"
20,332,1,500.687838,1,0,4,6,"adult","absent","lp_3"
20,333,1,497.891903,1,0,4,6,"adult","absent","lp_3"
20,334,1,435.046673,2,4,4,6,"adult","high_prob","lp_2"
20,335,0,407.984495,2,0,4,6,"adult","absent","lp_2"
20,336,1,503.850698,3,4,4,6,"adult","high_prob","lp_1"
20,337,1,687.339783,4,6,4,6,"adult","lp_2","high_prob"
20,338,1,534.090996,1,4,4,6,"adult","high_prob","lp_3"
20,339,1,477.432966,6,0,4,6,"adult","absent","lp_2"
20,340,1,496.189117,5,0,4,6,"adult","absent","lp_1"
20,341,0,498.209953,3,0,4,6,"adult","absent","lp_1"
20,342,1,657.499075,3,0,4,6,"adult","absent","lp_1"
20,343,0,493.09063,3,4,4,6,"adult","high_prob","lp_1"
20,344,1,639.928102,1,3,4,6,"adult","lp_1","lp_3"
20,345,1,588.753939,4,0,4,6,"adult","absent","high_prob"
20,346,1,529.592752,3,0,4,6,"adult","absent","lp_1"
20,347,1,906.650305,4,1,4,6,"adult","lp_3","high_prob"
20,348,1,779.073954,6,4,4,6,"adult","high_prob","lp_2"
20,349,1,562.61301,3,4,4,6,"adult","high_prob","lp_1"
20,350,1,457.842827,6,0,4,6,"adult","absent","lp_2"
20,351,1,519.67597,4,0,4,6,"adult","absent","high_prob"
20,352,0,428.462982,2,0,4,6,"adult","absent","lp_2"
20,353,1,929.218292,5,0,4,6,"adult","absent","lp_1"
20,354,1,758.252382,4,0,4,6,"adult","absent","high_prob"
20,355,1,473.372936,5,6,4,6,"adult","lp_2","lp_1"
20,356,1,549.180984,1,4,4,6,"adult","high_prob","lp_3"
20,357,1,556.361675,2,4,4,6,"adult","high_prob","lp_2"
20,358,1,678.251028,1,0,4,6,"adult","absent","lp_3"
20,359,1,587.326765,4,0,4,6,"adult","absent","high_prob"
20,360,1,650.815248,6,0,4,6,"adult","absent","lp_2"
21,1,1,2804.965258,5,0,3,1,"adult","absent","lp_2"
21,2,1,1673.50173,2,0,3,1,"adult","absent","lp_1"
21,3,1,2194.394827,4,3,3,1,"adult","high_prob","lp_1"
21,4,1,2764.259815,3,4,3,1,"adult","lp_1","high_prob"
21,5,1,1828.153372,2,3,3,1,"adult","high_prob","lp_1"
21,6,1,2874.535084,5,3,3,1,"adult","high_prob","lp_2"
21,7,1,1960.095882,2,0,3,1,"adult","absent","lp_1"
21,8,1,955.016851,2,0,3,1,"adult","absent","lp_1"
21,9,1,1371.080875,2,3,3,1,"adult","high_prob","lp_1"
21,10,1,3273.430586,5,6,3,1,"adult","lp_3","lp_2"
21,11,1,2851.563931,3,1,3,1,"adult","lp_2","high_prob"
21,12,1,1765.160799,6,3,3,1,"adult","high_prob","lp_3"
21,13,1,1532.171726,1,0,3,1,"adult","absent","lp_2"
21,14,1,2573.141813,2,3,3,1,"adult","high_prob","lp_1"
21,15,1,3730.816841,5,3,3,1,"adult","high_prob","lp_2"
21,16,1,3745.051146,1,3,3,1,"adult","high_prob","lp_2"
21,17,1,1778.177261,4,3,3,1,"adult","high_prob","lp_1"
21,18,1,1383.295059,5,3,3,1,"adult","high_prob","lp_2"
21,19,1,1252.587318,5,3,3,1,"adult","high_prob","lp_2"
21,20,1,2436.676741,6,3,3,1,"adult","high_prob","lp_3"
21,21,1,1926.960468,1,3,3,1,"adult","high_prob","lp_2"
21,22,1,1617.515087,4,0,3,1,"adult","absent","lp_1"
21,23,1,2044.73114,1,3,3,1,"adult","high_prob","lp_2"
21,24,1,1297.69516,5,0,3,1,"adult","absent","lp_2"
21,25,1,1397.376537,3,0,3,1,"adult","absent","high_prob"
21,26,1,1400.246859,1,0,3,1,"adult","absent","lp_2"
21,27,1,1733.56843,6,0,3,1,"adult","absent","lp_3"
21,28,1,2053.610563,4,0,3,1,"adult","absent","lp_1"
21,29,1,1560.480833,4,3,3,1,"adult","high_prob","lp_1"
21,30,1,1223.265409,4,0,3,1,"adult","absent","lp_1"
21,31,1,2458.83584,2,3,3,1,"adult","high_prob","lp_1"
21,32,1,1446.883678,4,0,3,1,"adult","absent","lp_1"
21,33,1,829.214811,6,0,3,1,"adult","absent","lp_3"
21,34,1,732.972622,5,0,3,1,"adult","absent","lp_2"
21,35,1,1007.344723,1,3,3,1,"adult","high_prob","lp_2"
21,36,1,774.289846,6,0,3,1,"adult","absent","lp_3"
21,37,1,968.853951,3,0,3,1,"adult","absent","high_prob"
21,38,1,1975.856543,4,0,3,1,"adult","absent","lp_1"
21,39,1,1407.034159,1,0,3,1,"adult","absent","lp_2"
21,40,1,1463.676691,1,5,3,1,"adult","lp_2","lp_2"
21,41,1,979.359865,1,0,3,1,"adult","absent","lp_2"
21,42,1,1236.222744,6,2,3,1,"adult","lp_1","lp_3"
21,43,1,2364.2869,4,3,3,1,"adult","high_prob","lp_1"
21,44,1,1632.311821,6,0,3,1,"adult","absent","lp_3"
21,45,1,1156.916857,3,0,3,1,"adult","absent","high_prob"
21,46,1,2549.27206,3,0,3,1,"adult","absent","high_prob"
21,47,1,1262.144327,6,3,3,1,"adult","high_prob","lp_3"
21,48,1,1235.276699,3,0,3,1,"adult","absent","high_prob"
21,49,1,1618.501663,2,4,3,1,"adult","lp_1","lp_1"
21,50,1,899.085522,4,1,3,1,"adult","lp_2","lp_1"
21,51,1,626.129627,1,0,3,1,"adult","absent","lp_2"
21,52,0,837.026119,3,5,3,1,"adult","lp_2","high_prob"
21,53,0,2793.35618,3,6,3,1,"adult","lp_3","high_prob"
21,54,1,2772.490263,5,0,3,1,"adult","absent","lp_2"
21,55,1,3696.393013,3,2,3,1,"adult","lp_1","high_prob"
21,56,1,1534.708261,5,0,3,1,"adult","absent","lp_2"
21,57,1,3496.897697,2,0,3,1,"adult","absent","lp_1"
21,58,1,1485.411406,6,0,3,1,"adult","absent","lp_3"
21,59,1,2286.022425,2,0,3,1,"adult","absent","lp_1"
21,60,1,5490.788221,6,3,3,1,"adult","high_prob","lp_3"
21,61,1,3690.817833,3,0,3,2,"adult","absent","high_prob"
21,62,1,2466.848612,4,0,3,2,"adult","absent","lp_1"
21,63,1,2079.224586,3,4,3,2,"adult","lp_1","high_prob"
21,64,1,2565.524101,6,0,3,2,"adult","absent","lp_3"
21,65,1,1777.313232,2,0,3,2,"adult","absent","lp_1"
21,66,1,1033.459902,6,0,3,2,"adult","absent","lp_3"
21,67,1,1648.605347,2,3,3,2,"adult","high_prob","lp_1"
21,68,1,1837.33654,3,0,3,2,"adult","absent","high_prob"
21,69,1,1730.883598,5,0,3,2,"adult","absent","lp_2"
21,70,1,1237.300873,1,5,3,2,"adult","lp_2","lp_2"
21,71,1,3973.077297,3,0,3,2,"adult","absent","high_prob"
21,72,0,1474.750519,1,3,3,2,"adult","high_prob","lp_2"
