"id","age","relative_hp_dist","rt","block_num"
104,"adult","absent",1294.374704,5
104,"adult","high_prob",1989.354849,5
104,"adult","high_prob",1417.670965,5
104,"adult","absent",1388.529539,5
104,"adult","absent",661.826372,5
104,"adult","lp_2",1093.201637,5
104,"adult","lp_3",1422.958374,5
104,"adult","absent",1369.887829,5
104,"adult","absent",2091.655493,5
104,"adult","high_prob",1885.620117,5
104,"adult","absent",939.459562,5
104,"adult","absent",1284.143448,5
104,"adult","absent",1113.237381,5
104,"adult","high_prob",926.929712,5
104,"adult","lp_1",1191.510439,5
104,"adult","high_prob",1465.965271,5
104,"adult","high_prob",1302.491903,5
104,"adult","absent",1571.368694,5
104,"adult","absent",987.542629,5
104,"adult","absent",2221.111536,5
104,"adult","lp_2",1446.624041,5
104,"adult","high_prob",1149.074554,5
104,"adult","absent",856.440067,5
104,"adult","absent",1644.735575,5
104,"adult","absent",1057.537556,5
104,"adult","absent",1465.515614,5
104,"adult","absent",1046.429873,5
104,"adult","lp_1",1839.920998,5
104,"adult","absent",1022.811174,5
104,"adult","absent",1584.265709,5
104,"adult","absent",878.55792,5
104,"adult","absent",1092.512369,5
104,"adult","high_prob",1852.932215,5
104,"adult","lp_2",1341.248035,5
104,"adult","absent",1155.477762,5
104,"adult","lp_1",1697.064161,5
104,"adult","high_prob",1325.256824,5
104,"adult","high_prob",1261.439562,5
104,"adult","absent",1252.401352,5
104,"adult","absent",1100.182772,5
104,"adult","absent",932.554483,5
104,"adult","high_prob",1071.751833,5
104,"adult","absent",977.487803,5
104,"adult","high_prob",1051.89085,5
104,"adult","high_prob",1119.558811,5
104,"adult","lp_3",1350.587368,5
104,"adult","absent",1225.716352,5
104,"adult","absent",1428.62463,5
104,"adult","high_prob",2180.774212,5
104,"adult","absent",1024.879456,5
104,"adult","high_prob",849.290609,5
104,"adult","high_prob",1219.078302,5
104,"adult","absent",1833.407879,5
104,"adult","high_prob",797.782898,5
104,"adult","high_prob",2405.679464,6
104,"adult","absent",1237.206459,6
104,"adult","high_prob",1574.296474,6
104,"adult","absent",1435.619593,6
104,"adult","absent",1485.504866,6
104,"adult","absent",1173.440218,6
104,"adult","absent",1204.489708,6
104,"adult","high_prob",1377.415895,6
104,"adult","high_prob",1217.101097,6
104,"adult","absent",1875.180244,6
104,"adult","absent",889.065027,6
104,"adult","absent",823.121786,6
104,"adult","lp_1",1109.32374,6
104,"adult","high_prob",834.960699,6
104,"adult","high_prob",939.427853,6
104,"adult","high_prob",848.451614,6
104,"adult","absent",1381.304026,6
104,"adult","high_prob",850.279808,6
104,"adult","absent",909.94215,6
104,"adult","lp_3",983.915806,6
104,"adult","high_prob",767.930508,6
104,"adult","high_prob",1379.456043,6
104,"adult","high_prob",1204.145908,6
104,"adult","lp_2",1306.572437,6
104,"adult","high_prob",949.476242,6
104,"adult","lp_2",1777.707338,6
104,"adult","high_prob",1002.461195,6
104,"adult","absent",1019.797087,6
104,"adult","lp_3",1511.517525,6
104,"adult","absent",1209.540844,6
104,"adult","absent",975.610733,6
104,"adult","absent",1397.008419,6
104,"adult","absent",1215.18445,6
104,"adult","lp_1",1586.712599,6
104,"adult","lp_1",1707.015991,6
104,"adult","absent",1568.557262,6
104,"adult","lp_2",1420.079947,6
104,"adult","high_prob",2462.595463,6
104,"adult","absent",1213.739157,6
104,"adult","absent",1029.799938,6
104,"adult","absent",1564.521313,6
104,"adult","high_prob",2088.386536,6
104,"adult","high_prob",1566.879511,6
104,"adult","absent",1333.298683,6
104,"adult","absent",797.775745,6
104,"adult","absent",735.138178,6
104,"adult","absent",1219.232559,6
104,"adult","absent",1085.707664,6
104,"adult","absent",1841.075897,6
104,"adult","absent",988.464594,6
104,"adult","high_prob",1388.106823,6
104,"adult","lp_2",1728.524685,6
104,"adult","absent",1092.814445,6
105,"adult","absent",1400.522232,1
105,"adult","absent",1926.810503,1
105,"adult","absent",1252.980709,1
105,"adult","high_prob",2134.71818,1
105,"adult","high_prob",2175.070524,1
105,"adult","absent",1411.293507,1
105,"adult","high_prob",1583.085299,1
105,"adult","absent",1467.690468,1
105,"adult","absent",1258.881092,1
105,"adult","high_prob",2461.248398,1
105,"adult","absent",1359.30872,1
105,"adult","absent",1460.724354,1
105,"adult","lp_2",1368.73579,1
105,"adult","absent",1253.243923,1
105,"adult","lp_1",1386.058331,1
105,"adult","high_prob",1716.146708,1
105,"adult","lp_1",1552.505493,1
105,"adult","absent",1750.9377,1
105,"adult","absent",1874.343395,1
105,"adult","absent",1939.50963,1
105,"adult","absent",1344.015121,1
105,"adult","lp_2",1537.143707,1
105,"adult","absent",1787.052155,1
105,"adult","absent",1617.046595,1
105,"adult","high_prob",1363.277912,1
105,"adult","absent",1754.716396,1
105,"adult","absent",1477.860212,1
105,"adult","absent",1082.265377,1
105,"adult","high_prob",1451.763153,1
105,"adult","absent",1019.774675,1
105,"adult","high_prob",1671.242714,1
105,"adult","absent",1948.066711,1
105,"adult","high_prob",1436.140537,1
105,"adult","absent",1009.156942,1
105,"adult","absent",1697.26944,1
105,"adult","lp_1",1770.617723,1
105,"adult","high_prob",2257.612705,1
105,"adult","absent",1366.182804,1
105,"adult","lp_1",1767.905235,1
105,"adult","high_prob",1582.058668,1
105,"adult","absent",1251.878977,1
105,"adult","high_prob",1404.643774,1
105,"adult","high_prob",1512.984991,1
105,"adult","absent",1194.030523,1
105,"adult","lp_3",1186.607122,1
105,"adult","absent",2021.879673,1
105,"adult","absent",1253.261566,1
105,"adult","lp_3",1361.302614,1
105,"adult","lp_2",1252.516747,1
105,"adult","high_prob",1945.87326,1
105,"adult","absent",1293.673515,1
105,"adult","high_prob",1691.731453,1
105,"adult","lp_2",1296.794653,1
105,"adult","absent",2070.083618,1
105,"adult","high_prob",1650.039673,1
105,"adult","high_prob",1002.68054,1
105,"adult","high_prob",1545.798302,1
105,"adult","absent",1329.013348,1
105,"adult","high_prob",754.372835,1
105,"adult","absent",2233.757496,2
105,"adult","absent",1673.686028,2
105,"adult","absent",1199.668884,2
105,"adult","absent",2218.402386,2
105,"adult","high_prob",1560.050488,2
105,"adult","lp_1",1521.20471,2
105,"adult","absent",1572.76535,2
105,"adult","absent",1639.493704,2
105,"adult","absent",1823.101282,2
105,"adult","high_prob",2165.192127,2
105,"adult","high_prob",2352.553368,2
105,"adult","absent",1545.922518,2
105,"adult","absent",1754.40073,2
105,"adult","high_prob",1742.725611,2
105,"adult","high_prob",1190.641403,2
105,"adult","absent",1290.050507,2
105,"adult","lp_2",1748.330116,2
105,"adult","lp_2",2242.41972,2
105,"adult","absent",1897.477865,2
105,"adult","absent",2312.483549,2
105,"adult","lp_1",2309.015036,2
105,"adult","absent",1765.706539,2
105,"adult","absent",2023.110628,2
105,"adult","absent",2064.887762,2
105,"adult","high_prob",2187.010527,2
105,"adult","lp_2",1692.009449,2
105,"adult","absent",1505.294085,2
105,"adult","high_prob",1708.59766,2
105,"adult","high_prob",1640.489101,2
105,"adult","absent",1229.802608,2
105,"adult","lp_2",1460.100889,2
105,"adult","lp_3",1455.299139,2
105,"adult","absent",1329.535723,2
105,"adult","absent",1634.534597,2
105,"adult","absent",1514.577627,2
105,"adult","absent",1330.79052,2
105,"adult","absent",1732.646227,2
105,"adult","absent",1118.980646,2
105,"adult","high_prob",1223.245859,2
105,"adult","high_prob",1577.889204,2
105,"adult","absent",1482.46932,2
105,"adult","absent",1244.390011,2
105,"adult","high_prob",1537.179232,2
105,"adult","high_prob",966.281652,2
105,"adult","lp_1",1187.318802,2
105,"adult","absent",914.738655,2
105,"adult","high_prob",1576.18165,2
105,"adult","high_prob",1312.270641,2
105,"adult","high_prob",1420.830011,2
105,"adult","high_prob",1720.476389,2
105,"adult","lp_3",1709.212542,2
105,"adult","absent",1760.825634,2
105,"adult","high_prob",2396.538734,2
105,"adult","high_prob",1671.338558,2
105,"adult","high_prob",1240.999222,2
105,"adult","absent",1921.425581,2
105,"adult","lp_2",1596.48037,3
105,"adult","high_prob",1256.369591,3
105,"adult","high_prob",1087.62145,3
105,"adult","high_prob",1102.146387,3
105,"adult","lp_1",1250.305414,3
105,"adult","high_prob",967.827797,3
105,"adult","absent",1514.8139,3
105,"adult","absent",1841.807604,3
105,"adult","high_prob",1585.278511,3
105,"adult","lp_1",2147.370338,3
105,"adult","lp_1",1302.526474,3
105,"adult","absent",1338.586092,3
105,"adult","absent",1173.455477,3
105,"adult","high_prob",1483.32572,3
105,"adult","absent",1893.482208,3
105,"adult","absent",892.837286,3
105,"adult","lp_2",2056.763411,3
105,"adult","absent",1159.776449,3
105,"adult","absent",1185.810566,3
105,"adult","absent",980.633259,3
105,"adult","high_prob",1625.686407,3
105,"adult","lp_3",1131.812334,3
105,"adult","high_prob",2387.908459,3
105,"adult","high_prob",1285.662174,3
105,"adult","lp_2",1520.528316,3
105,"adult","high_prob",2062.883139,3
105,"adult","absent",1419.078588,3
105,"adult","lp_1",1380.680561,3
105,"adult","absent",915.081024,3
105,"adult","absent",1641.899824,3
105,"adult","high_prob",1261.372805,3
105,"adult","lp_3",1919.032335,3
105,"adult","absent",1395.12682,3
105,"adult","absent",1853.823662,3
105,"adult","high_prob",1822.596312,3
105,"adult","absent",1238.966465,3
105,"adult","absent",1922.672987,3
105,"adult","absent",1579.381943,3
105,"adult","absent",1138.445377,3
105,"adult","high_prob",1053.033113,3
105,"adult","absent",975.655556,3
105,"adult","absent",1520.424128,3
105,"adult","lp_2",911.50713,3
105,"adult","absent",1753.269434,3
105,"adult","absent",1940.338612,3
105,"adult","absent",1840.989113,3
105,"adult","high_prob",1400.362015,3
105,"adult","high_prob",1408.438444,3
105,"adult","absent",1880.212545,3
105,"adult","absent",1855.22747,3
105,"adult","high_prob",952.949524,3
105,"adult","absent",1545.52865,3
105,"adult","high_prob",1748.792648,3
105,"adult","high_prob",2072.216749,3
105,"adult","absent",1713.937759,3
105,"adult","absent",1225.274563,3
105,"adult","high_prob",1560.366631,3
105,"adult","absent",1796.000481,4
105,"adult","absent",1285.32362,4
105,"adult","high_prob",1925.381899,4
105,"adult","high_prob",1845.532656,4
105,"adult","lp_1",1263.222694,4
105,"adult","lp_2",1261.384964,4
105,"adult","absent",831.867218,4
105,"adult","absent",748.290777,4
105,"adult","absent",1153.552055,4
105,"adult","lp_2",1321.471691,4
105,"adult","lp_1",1040.697575,4
105,"adult","absent",1130.067348,4
105,"adult","absent",1249.275446,4
105,"adult","lp_2",1026.955605,4
105,"adult","high_prob",1353.003502,4
105,"adult","absent",1259.66382,4
105,"adult","absent",1076.643944,4
105,"adult","absent",1371.825457,4
105,"adult","absent",1117.792368,4
105,"adult","absent",1319.276571,4
105,"adult","absent",945.058823,4
105,"adult","high_prob",1277.800083,4
105,"adult","high_prob",1412.582636,4
105,"adult","high_prob",1795.82119,4
105,"adult","high_prob",1759.343147,4
105,"adult","absent",1170.362711,4
105,"adult","high_prob",1231.859207,4
105,"adult","high_prob",705.481529,4
105,"adult","absent",1579.108238,4
105,"adult","high_prob",1378.487587,4
105,"adult","absent",1343.112469,4
105,"adult","high_prob",1277.831078,4
105,"adult","absent",1517.615557,4
105,"adult","high_prob",1489.200115,4
105,"adult","high_prob",2370.066643,4
105,"adult","absent",1754.299164,4
105,"adult","high_prob",1611.03344,4
105,"adult","lp_1",1654.429436,4
105,"adult","absent",1410.952806,4
105,"adult","absent",1959.887743,4
105,"adult","absent",1511.388302,4
105,"adult","high_prob",2120.049,4
105,"adult","absent",1285.164356,4
105,"adult","lp_3",1705.361843,4
105,"adult","high_prob",1789.174557,4
105,"adult","high_prob",2234.623194,4
105,"adult","absent",1523.186684,4
105,"adult","absent",1144.338131,4
105,"adult","lp_3",1777.766228,4
105,"adult","absent",1575.012445,4
105,"adult","absent",2054.549456,4
105,"adult","absent",1794.944763,4
105,"adult","absent",1188.099384,4
105,"adult","absent",1207.403421,4
105,"adult","high_prob",1180.164099,4
105,"adult","high_prob",1480.262756,4
105,"adult","absent",1219.983101,4
105,"adult","absent",1112.59222,5
105,"adult","absent",1430.362701,5
105,"adult","absent",1435.269356,5
105,"adult","absent",1274.722338,5
105,"adult","absent",1294.231653,5
105,"adult","absent",1143.56637,5
105,"adult","absent",1792.277813,5
105,"adult","high_prob",1289.963484,5
105,"adult","absent",1575.008869,5
105,"adult","high_prob",1036.156893,5
105,"adult","lp_2",1364.283562,5
105,"adult","lp_3",996.865511,5
105,"adult","absent",1144.967079,5
105,"adult","absent",2198.811769,5
105,"adult","high_prob",1171.802759,5
105,"adult","absent",812.279224,5
105,"adult","absent",1759.085178,5
105,"adult","absent",1430.922747,5
105,"adult","absent",1827.345371,5
105,"adult","high_prob",1887.933731,5
105,"adult","absent",1443.007946,5
105,"adult","high_prob",1701.272488,5
105,"adult","absent",1496.543407,5
105,"adult","high_prob",1497.707367,5
105,"adult","high_prob",1718.000174,5
105,"adult","lp_1",2113.009453,5
105,"adult","lp_2",1534.472942,5
105,"adult","absent",1849.665642,5
105,"adult","absent",1358.32262,5
105,"adult","absent",1096.049786,5
105,"adult","absent",2227.119923,5
105,"adult","high_prob",1895.771742,5
105,"adult","high_prob",1850.821495,5
105,"adult","lp_3",1649.356365,5
105,"adult","absent",1407.533646,5
105,"adult","high_prob",1148.853302,5
105,"adult","absent",1309.130192,5
105,"adult","lp_2",1330.318213,5
105,"adult","high_prob",1339.996815,5
105,"adult","absent",1112.557411,5
105,"adult","high_prob",1885.870457,5
105,"adult","absent",2182.13582,5
105,"adult","high_prob",1146.629333,5
105,"adult","lp_1",1544.958591,5
105,"adult","high_prob",1283.089399,5
105,"adult","absent",1352.829456,5
105,"adult","lp_1",1455.921173,5
105,"adult","lp_2",1439.445496,5
105,"adult","absent",1262.192249,5
105,"adult","high_prob",1628.91674,5
105,"adult","high_prob",1715.636253,5
105,"adult","absent",1387.436867,5
105,"adult","absent",1795.522451,5
105,"adult","lp_1",1560.299873,5
105,"adult","high_prob",1301.540613,5
105,"adult","high_prob",1960.958481,5
105,"adult","high_prob",1802.642822,5
105,"adult","absent",1831.219196,5
105,"adult","absent",1786.284685,5
105,"adult","high_prob",1436.646461,5
105,"adult","lp_1",2031.345367,6
105,"adult","high_prob",2008.767605,6
105,"adult","absent",1795.914412,6
105,"adult","absent",1574.752331,6
105,"adult","absent",1896.713257,6
105,"adult","absent",1284.651279,6
105,"adult","absent",1269.649506,6
105,"adult","absent",1411.318064,6
105,"adult","lp_2",1272.617579,6
105,"adult","high_prob",2125.179529,6
105,"adult","high_prob",1620.423079,6
105,"adult","absent",1376.770973,6
105,"adult","absent",1516.770601,6
105,"adult","absent",1313.165426,6
105,"adult","absent",1449.472427,6
105,"adult","lp_2",1569.604158,6
105,"adult","high_prob",1759.978533,6
105,"adult","absent",1883.676529,6
105,"adult","absent",2174.608469,6
105,"adult","absent",1711.468697,6
105,"adult","absent",1968.319416,6
105,"adult","absent",1038.951397,6
105,"adult","high_prob",1399.324179,6
105,"adult","high_prob",1552.463531,6
105,"adult","absent",1704.221964,6
105,"adult","high_prob",1912.904501,6
105,"adult","high_prob",1209.299326,6
105,"adult","high_prob",1792.777777,6
105,"adult","lp_2",1480.688095,6
105,"adult","high_prob",1890.701294,6
105,"adult","high_prob",1452.922583,6
105,"adult","high_prob",1655.889511,6
105,"adult","absent",2295.274258,6
105,"adult","high_prob",1588.336706,6
105,"adult","absent",1077.949762,6
105,"adult","absent",1648.130894,6
105,"adult","absent",1441.150665,6
105,"adult","lp_3",1876.412153,6
105,"adult","lp_1",1356.120825,6
105,"adult","high_prob",1714.66589,6
105,"adult","absent",1666.380405,6
105,"adult","high_prob",1613.11841,6
105,"adult","high_prob",1289.577246,6
105,"adult","lp_1",1534.311771,6
105,"adult","absent",1804.811478,6
105,"adult","absent",1553.172588,6
105,"adult","absent",1584.924936,6
105,"adult","lp_2",1144.506454,6
105,"adult","high_prob",2115.193605,6
105,"adult","absent",1276.583672,6
105,"adult","lp_1",1471.344709,6
105,"adult","absent",1643.13364,6
105,"adult","high_prob",1151.026249,6
105,"adult","lp_3",1404.206753,6
105,"adult","absent",1630.051374,6
105,"adult","absent",1236.312866,6
105,"adult","absent",1064.358473,6
106,"adult","absent",928.652287,1
106,"adult","lp_1",1107.800961,1
106,"adult","absent",969.756842,1
106,"adult","high_prob",819.029093,1
106,"adult","high_prob",859.418392,1
106,"adult","high_prob",1372.395515,1
106,"adult","absent",1015.694618,1
106,"adult","absent",1176.718712,1
106,"adult","high_prob",936.026573,1
106,"adult","absent",1030.185699,1
106,"adult","absent",1189.408302,1
106,"adult","lp_1",1058.428049,1
106,"adult","high_prob",658.926725,1
106,"adult","absent",1086.132288,1
106,"adult","lp_1",1155.278683,1
106,"adult","absent",1036.333323,1
106,"adult","lp_2",1260.597467,1
106,"adult","high_prob",1266.356468,1
106,"adult","lp_2",1097.538471,1
106,"adult","absent",936.297655,1
106,"adult","absent",1034.077644,1
106,"adult","absent",1098.060846,1
106,"adult","lp_2",990.590572,1
106,"adult","high_prob",859.430552,1
106,"adult","high_prob",930.370092,1
106,"adult","high_prob",715.702772,1
106,"adult","high_prob",901.512623,1
106,"adult","absent",893.765688,1
106,"adult","absent",966.571331,1
106,"adult","high_prob",726.914406,1
106,"adult","absent",921.055079,1
106,"adult","high_prob",856.749296,1
106,"adult","absent",684.035778,1
106,"adult","high_prob",772.646427,1
106,"adult","absent",1077.054977,1
106,"adult","high_prob",868.271112,1
106,"adult","high_prob",957.359076,1
106,"adult","absent",654.309988,1
106,"adult","absent",731.511593,1
106,"adult","absent",954.272747,1
106,"adult","absent",679.79455,1
106,"adult","absent",965.551138,1
106,"adult","absent",1418.665171,1
106,"adult","high_prob",1142.504692,1
106,"adult","high_prob",950.0525,1
106,"adult","high_prob",1627.750874,1
106,"adult","lp_1",947.338104,1
106,"adult","absent",1196.490526,1
106,"adult","high_prob",1223.793507,1
106,"adult","absent",752.903223,1
106,"adult","lp_3",912.531614,1
106,"adult","absent",770.888567,1
106,"adult","lp_3",706.602573,1
106,"adult","absent",958.9746,1
106,"adult","absent",701.471329,1
106,"adult","high_prob",1041.741133,1
106,"adult","absent",760.733128,1
106,"adult","absent",1006.187439,1
106,"adult","high_prob",980.632544,2
106,"adult","high_prob",1602.389336,2
106,"adult","absent",702.707529,2
106,"adult","absent",809.723377,2
106,"adult","high_prob",867.170334,2
106,"adult","absent",872.751713,2
106,"adult","high_prob",1186.97834,2
106,"adult","absent",640.859842,2
106,"adult","high_prob",1019.863367,2
106,"adult","absent",933.976173,2
106,"adult","lp_2",1088.171721,2
106,"adult","lp_1",1002.747536,2
106,"adult","high_prob",809.318304,2
106,"adult","absent",775.024891,2
106,"adult","high_prob",1070.971012,2
106,"adult","absent",701.329708,2
106,"adult","lp_2",1394.116879,2
106,"adult","absent",906.741858,2
106,"adult","high_prob",857.510567,2
106,"adult","high_prob",909.860611,2
106,"adult","high_prob",875.524044,2
106,"adult","absent",891.11948,2
106,"adult","absent",1013.794899,2
106,"adult","absent",790.97867,2
106,"adult","lp_2",1163.637877,2
106,"adult","absent",902.877092,2
106,"adult","absent",1335.958719,2
106,"adult","lp_1",1010.012865,2
106,"adult","absent",937.610388,2
106,"adult","high_prob",969.83099,2
106,"adult","high_prob",925.789595,2
106,"adult","absent",881.542444,2
106,"adult","lp_1",1406.045675,2
106,"adult","absent",847.857952,2
106,"adult","absent",974.518061,2
106,"adult","high_prob",945.61553,2
106,"adult","absent",1198.28701,2
106,"adult","absent",940.794706,2
106,"adult","high_prob",1395.663261,2
106,"adult","absent",1093.70327,2
106,"adult","lp_3",1276.138306,2
106,"adult","absent",1347.724199,2
106,"adult","lp_1",1300.181627,2
106,"adult","absent",1027.927876,2
106,"adult","absent",1562.628269,2
106,"adult","high_prob",902.055502,2
106,"adult","absent",880.62644,2
106,"adult","absent",841.230631,2
106,"adult","lp_3",688.650608,2
106,"adult","lp_2",907.56011,2
106,"adult","absent",718.157768,2
106,"adult","absent",1033.58078,2
106,"adult","absent",862.686872,2
106,"adult","high_prob",1018.229485,2
106,"adult","high_prob",733.616352,2
106,"adult","absent",827.72994,2
106,"adult","absent",768.440962,2
106,"adult","high_prob",962.068796,2
106,"adult","high_prob",1189.91518,2
106,"adult","lp_2",1310.222387,3
106,"adult","absent",867.986441,3
106,"adult","absent",908.524513,3
106,"adult","high_prob",1049.356937,3
106,"adult","absent",917.190552,3
106,"adult","lp_1",947.669983,3
106,"adult","absent",704.845667,3
106,"adult","high_prob",952.306271,3
106,"adult","absent",1104.859829,3
106,"adult","absent",992.546082,3
106,"adult","absent",814.724684,3
106,"adult","high_prob",720.364809,3
106,"adult","absent",815.995455,3
106,"adult","absent",726.402283,3
106,"adult","lp_3",745.256662,3
106,"adult","lp_2",874.396563,3
106,"adult","lp_2",1063.746452,3
106,"adult","absent",793.973207,3
106,"adult","high_prob",808.165073,3
106,"adult","high_prob",1114.251852,3
106,"adult","high_prob",1005.550861,3
106,"adult","absent",800.142288,3
106,"adult","absent",640.075445,3
106,"adult","high_prob",798.967361,3
106,"adult","absent",751.522303,3
106,"adult","high_prob",1179.137945,3
106,"adult","absent",792.49835,3
106,"adult","lp_1",934.122562,3
106,"adult","absent",1103.479862,3
106,"adult","lp_3",806.003571,3
106,"adult","high_prob",953.564644,3
106,"adult","absent",679.272413,3
106,"adult","high_prob",794.584274,3
106,"adult","absent",861.918926,3
106,"adult","high_prob",1203.030586,3
106,"adult","absent",1256.085873,3
106,"adult","high_prob",1018.507719,3
106,"adult","high_prob",1264.868498,3
106,"adult","absent",972.515583,3
106,"adult","absent",843.281031,3
106,"adult","absent",1142.548561,3
106,"adult","high_prob",1113.473654,3
106,"adult","lp_2",1630.175114,3
106,"adult","lp_1",1751.538515,3
106,"adult","high_prob",812.131405,3
106,"adult","high_prob",1029.69408,3
106,"adult","absent",748.853683,3
106,"adult","high_prob",680.802584,3
106,"adult","absent",1295.187473,3
106,"adult","lp_1",1393.174648,3
106,"adult","absent",837.08477,3
106,"adult","high_prob",926.391602,3
106,"adult","high_prob",797.42074,3
106,"adult","high_prob",955.067635,4
106,"adult","lp_2",1092.713594,4
106,"adult","high_prob",976.570368,4
106,"adult","absent",1030.738592,4
106,"adult","high_prob",912.037849,4
106,"adult","lp_1",1070.75572,4
106,"adult","absent",1171.780586,4
106,"adult","absent",882.387638,4
106,"adult","high_prob",1031.668186,4
106,"adult","high_prob",665.065765,4
106,"adult","absent",1566.78772,4
106,"adult","absent",1262.905359,4
106,"adult","absent",928.966999,4
106,"adult","absent",1146.867514,4
106,"adult","high_prob",902.097225,4
106,"adult","absent",799.18766,4
106,"adult","high_prob",746.711969,4
106,"adult","lp_3",1329.592466,4
106,"adult","absent",1058.701992,4
106,"adult","high_prob",871.034622,4
106,"adult","lp_2",896.882296,4
106,"adult","high_prob",979.210854,4
106,"adult","high_prob",1193.849325,4
106,"adult","absent",1041.29529,4
106,"adult","lp_2",785.067797,4
106,"adult","absent",663.764477,4
106,"adult","high_prob",819.353104,4
106,"adult","absent",639.668941,4
106,"adult","absent",977.102041,4
106,"adult","absent",662.960768,4
106,"adult","high_prob",783.268452,4
106,"adult","absent",952.298164,4
106,"adult","absent",734.94339,4
106,"adult","absent",778.283834,4
106,"adult","absent",1257.591724,4
106,"adult","absent",944.722176,4
106,"adult","absent",1027.366638,4
106,"adult","high_prob",746.150732,4
106,"adult","absent",1113.752127,4
106,"adult","absent",795.750618,4
106,"adult","lp_1",1273.748398,4
106,"adult","absent",817.97123,4
106,"adult","lp_2",1208.913326,4
106,"adult","absent",1347.109556,4
106,"adult","high_prob",976.740599,4
106,"adult","high_prob",678.929567,4
106,"adult","absent",854.17223,4
106,"adult","absent",1005.034447,4
106,"adult","high_prob",912.673712,4
106,"adult","high_prob",923.513412,4
106,"adult","high_prob",749.168396,4
106,"adult","absent",831.30455,4
106,"adult","high_prob",679.975271,4
106,"adult","absent",748.805285,4
106,"adult","lp_1",1421.762705,4
106,"adult","absent",1022.65954,4
106,"adult","lp_3",1031.370878,4
106,"adult","absent",770.380497,4
106,"adult","absent",1047.394514,5
106,"adult","lp_1",1447.053909,5
106,"adult","lp_2",784.255743,5
106,"adult","absent",1293.563366,5
106,"adult","high_prob",1171.474457,5
106,"adult","absent",987.151623,5
106,"adult","absent",1176.461697,5
106,"adult","absent",1256.031275,5
106,"adult","high_prob",643.006086,5
106,"adult","high_prob",730.425596,5
106,"adult","high_prob",1575.341225,5
106,"adult","absent",690.977812,5
106,"adult","absent",708.089113,5
106,"adult","high_prob",865.540504,5
106,"adult","lp_1",570.900202,5
106,"adult","high_prob",881.940603,5
106,"adult","high_prob",1186.267614,5
106,"adult","high_prob",1170.921326,5
106,"adult","absent",674.16048,5
106,"adult","absent",825.02079,5
106,"adult","lp_2",814.079285,5
106,"adult","high_prob",604.586124,5
106,"adult","absent",666.739225,5
106,"adult","lp_3",1022.428036,5
106,"adult","absent",953.206778,5
106,"adult","absent",720.637321,5
106,"adult","high_prob",954.925299,5
106,"adult","high_prob",1042.729616,5
106,"adult","absent",852.310419,5
106,"adult","absent",642.381191,5
106,"adult","absent",696.003437,5
106,"adult","absent",768.262386,5
106,"adult","high_prob",919.037342,5
106,"adult","absent",919.935226,5
106,"adult","absent",1244.570017,5
106,"adult","high_prob",1149.226189,5
106,"adult","lp_2",1982.736588,5
106,"adult","lp_1",1014.204502,5
106,"adult","absent",1433.80332,5
106,"adult","absent",867.641687,5
106,"adult","absent",1286.075592,5
106,"adult","absent",1173.747778,5
106,"adult","absent",842.950821,5
106,"adult","lp_3",861.914396,5
106,"adult","absent",772.562742,5
106,"adult","high_prob",768.311501,5
106,"adult","absent",1049.428463,5
106,"adult","absent",907.175303,5
106,"adult","lp_2",1383.612156,5
106,"adult","absent",742.825747,5
106,"adult","absent",631.890297,5
106,"adult","lp_1",1611.620665,5
106,"adult","high_prob",917.648792,5
106,"adult","high_prob",1314.23068,5
106,"adult","high_prob",709.779024,5
106,"adult","high_prob",590.140104,5
106,"adult","high_prob",709.138393,5
106,"adult","absent",619.766474,5
106,"adult","high_prob",990.755558,5
106,"adult","absent",1110.013723,5
106,"adult","high_prob",777.158499,6
106,"adult","absent",729.655743,6
106,"adult","lp_3",791.513681,6
106,"adult","absent",820.228577,6
106,"adult","lp_1",714.232445,6
106,"adult","absent",619.91787,6
106,"adult","high_prob",1010.724783,6
106,"adult","high_prob",608.103752,6
106,"adult","absent",825.665474,6
106,"adult","high_prob",849.42317,6
106,"adult","absent",897.236109,6
106,"adult","absent",689.383507,6
106,"adult","absent",911.77702,6
106,"adult","absent",708.978891,6
106,"adult","absent",724.575758,6
106,"adult","high_prob",675.343513,6
106,"adult","absent",869.237661,6
106,"adult","high_prob",855.20196,6
106,"adult","high_prob",782.504797,6
106,"adult","high_prob",691.738844,6
106,"adult","high_prob",1544.736624,6
106,"adult","lp_2",823.858261,6
106,"adult","lp_1",702.64554,6
106,"adult","absent",646.933794,6
106,"adult","lp_2",742.034674,6
106,"adult","absent",620.855808,6
106,"adult","high_prob",1385.560274,6
106,"adult","high_prob",729.585409,6
106,"adult","high_prob",663.265228,6
106,"adult","high_prob",760.576487,6
106,"adult","absent",766.04867,6
106,"adult","absent",1177.146435,6
106,"adult","absent",656.323433,6
106,"adult","absent",793.946505,6
106,"adult","absent",836.281538,6
106,"adult","absent",740.20052,6
106,"adult","absent",904.478073,6
106,"adult","high_prob",995.40782,6
106,"adult","absent",901.659489,6
106,"adult","absent",656.906605,6
106,"adult","absent",657.414436,6
106,"adult","high_prob",564.44931,6
106,"adult","high_prob",599.727869,6
106,"adult","absent",732.288599,6
106,"adult","lp_2",1520.855188,6
106,"adult","absent",721.402407,6
106,"adult","high_prob",887.485504,6
106,"adult","lp_1",924.519062,6
106,"adult","lp_2",900.366545,6
106,"adult","absent",917.753458,6
